2024-10-08 09:05:59 WARNING models.py - email-validator not installed, email fields will be treated as str.
To install, run: pip install email-validator
2024-10-08 09:07:23 WARNING models.py - email-validator not installed, email fields will be treated as str.
To install, run: pip install email-validator
2024-10-08 09:07:55 WARNING models.py - email-validator not installed, email fields will be treated as str.
To install, run: pip install email-validator
2024-10-08 16:40:52 INFO tmdb.py - {'page': 1, 'results': [{'adult': False, 'backdrop_path': None, 'genre_ids': [18], 'id': 19615, 'original_language': 'en', 'original_title': 'Flying By', 'overview': "A real estate developer goes to his 25th high school reunion without his wife, and finds his old teenage band playing. They get him up on stage for a couple of songs, and convince him come to a rehearsal. His wife is outraged that he played. His daughter thinks it's kind of cool. His Mother, in a retirement home, encourages him to enjoy life. He feels some temporary relief from the pressures of business complexities and the stress of marriage tensions. The band gets booked at a popular bar, which leads to a last minute booking to open for a reunion tour, with the possibility of additional tour dates. But the band has internal conflicts. He faces a tough decision to give it a shot even though it will affect his marriage, his family, particularly his daughter, and his business.", 'popularity': 4.235, 'poster_path': '/xLMv1cpLK3qrvF0ehNEkowWXaFB.jpg', 'release_date': '2009-01-01', 'title': 'Flying By', 'video': False, 'vote_average': 5.8, 'vote_count': 6}, {'adult': False, 'backdrop_path': '/4cAAKyUuVn30LKUXxJHPSaqvrVH.jpg', 'genre_ids': [28, 18], 'id': 1012837, 'original_language': 'zh', 'original_title': '长空之王', 'overview': 'Un talentoso piloto en formación tiene la oportunidad de probar virtualmente el último avión de combate, lo que lo lleva al límite.', 'popularity': 17.062, 'poster_path': '/4OssM7NA3SbUea6iI7XAAC4BOT0.jpg', 'release_date': '2023-04-28', 'title': 'Nacido para volar', 'video': False, 'vote_average': 6.298, 'vote_count': 52}, {'adult': False, 'backdrop_path': '/jea4adbYk407PhYK9uhWjihPYAv.jpg', 'genre_ids': [12, 18, 28], 'id': 9550, 'original_language': 'zh', 'original_title': '十面埋伏', 'overview': 'Corre el año 859 a.C. y la dinastía Tang, una vez floreciente, ha entrado en decadencia. El malestar se extiende por todo el país, y el corrupto gobierno tiene que enfrentarse en todas partes con ejércitos rebeldes. El más poderoso es el de la "Casa de las Dagas Voladoras", que se está haciendo cada vez más fuerte gracias a un nuevo y misterioso líder. Dos capitanes, Leo y Jin, reciben la orden de capturarlo y para ello elaboran un minucioso plan. El capitán Jin finge ser un guerrero solitario llamado Viento y saca de prisión a la revolucionaria ciega Mei, que lo llevará hasta el cuartel general de la Casa de las Dagas Voladoras, pero durante el viaje, Jin y Mei se enamoran profundamente.', 'popularity': 18.284, 'poster_path': '/nvU9NDRKzpfkFNvKuZVbtu2EV6h.jpg', 'release_date': '2004-05-19', 'title': 'La casa de las dagas voladoras', 'video': False, 'vote_average': 7.28, 'vote_count': 1596}, {'adult': False, 'backdrop_path': '/kmmt99iuCEm8iX39yxfqKu5xHGj.jpg', 'genre_ids': [18, 10749, 10752], 'id': 38360, 'original_language': 'ru', 'original_title': 'Летят журавли', 'overview': 'Veronika y Boris se juntan en Moscú poco antes de la Segunda Guerra Mundial. Caminando a lo largo del río, ven las cigüeñas volar sobre sus cabezas y prometen encontrarse antes de que Boris se vaya a luchar. Boris se pierde la reunión y se dirige al frente, mientras Veronika espera pacientemente, enviando cartas fielmente. Después de que su casa es bombardeada, Veronika se muda con la familia de Boris, en compañía de un primo con sus propias intenciones.', 'popularity': 11.849, 'poster_path': '/ijPJ98012j35WFW6fVjnOPuTlCm.jpg', 'release_date': '1957-10-12', 'title': 'Cuando pasan las cigüeñas', 'video': False, 'vote_average': 7.954, 'vote_count': 369}, {'adult': False, 'backdrop_path': '/iN63QN9aHNQC8vAEtVWtXTGkfVP.jpg', 'genre_ids': [28, 12, 18], 'id': 81870, 'original_language': 'zh', 'original_title': '龍門飛甲', 'overview': '"Flying Swords of Dragon Gate" es un wu-xia protagonizado por Jet Li en el que se nos narra al historia de Chow Wai-on, un rebelde que lucha contra Tsao Sui San, el malvado líder eunuco del Lado Este, que intenta forjar su propio reino mediante la destrucción de los clanes rebeldes. La acción les llevará al desierto, en la posada de la "Puerta del Dragón", propiedad de la bella Jade King, interpretada por Zhou Xun (The Message). La película, que llegará a finales de 2011 a los cines de toda China, es un remake de la película de 1992, "New Dragon Gate Inn" de Raymond Lee, que a su vez era un remake del clásico de 1967 de King Hu, Dragon Inn.', 'popularity': 11.484, 'poster_path': '/ox28fAYkHlCfLGDTFA9ZYLzACKM.jpg', 'release_date': '2011-12-15', 'title': 'La espada del dragón', 'video': False, 'vote_average': 6.308, 'vote_count': 203}, {'adult': False, 'backdrop_path': '/jXPtpe8LoVEq77JBFecESeOCjsp.jpg', 'genre_ids': [28, 35], 'id': 51533, 'original_language': 'zh', 'original_title': '让子弹飞', 'overview': 'En los turbulentos años 20 en China, el bandido Zhang Mazi (Jiang Wen), junto a Tang (Ge You), llega a la remota Ciudad del Ganso haciéndose pasar por su nuevo gobernador. Pero frente a él se encuentra el mafioso local Huang (Chow Yun Fat), quien vive en la ciudadela fortificada que domina la ciudad. Aunque Tang es consciente de los anteriores acuerdos financieros de Huang con el ex-gobernador de la ciudad, Zhang no está interesado en compartir su riqueza con un ladrón al que encuentra tan indigno como a si mismo.', 'popularity': 15.039, 'poster_path': '/pkwBO3XkQLhgb31vl5ZwmGC5meT.jpg', 'release_date': '2010-12-20', 'title': 'Let the Bullets Fly', 'video': False, 'vote_average': 7.736, 'vote_count': 286}, {'adult': False, 'backdrop_path': '/3W6CWf6FkSv3wzBdyKZuzwkXz6l.jpg', 'genre_ids': [18], 'id': 8340, 'original_language': 'ku', 'original_title': 'کیسەڵەکانیش دەفڕن', 'overview': 'Los habitantes de un campo de refugiados del Kurdistán iraquí buscan desesperadamente una antena parabólica para poder estar informados del inminente ataque americano contra Irak. Los niños del campamento, liderados por un chico al que llaman "Satélite", se dedican a la recogida y venta de minas antipersona. Nuevos refugiados llegan al lugar: un joven mutilado, su hermana y un niño pequeño. Satélite quedará prendado de la triste belleza de la joven.', 'popularity': 6.353, 'poster_path': '/iO5wsls7m9LMT7f9oMcy2C2aZt5.jpg', 'release_date': '2005-01-07', 'title': 'Las tortugas también vuelan', 'video': False, 'vote_average': 7.7, 'vote_count': 212}, {'adult': False, 'backdrop_path': '/yubYUzjlrIMTHpXwJTRfiRuAu01.jpg', 'genre_ids': [35, 18], 'id': 783558, 'original_language': 'fr', 'original_title': 'Envole-moi', 'overview': 'El juerguista Thomas (Victor Belmondo) se pasa las noches en discotecas y el día en la cama, hasta el día en que su padre, el Doctor Reinhard (Gerard Lanvin), cansado de su vagancia, decide cortar por lo sano y le obliga a cuidar de uno de sus jóvenes pacientes: Marcus (Yoann Eloundou), un niño de solo 12 años que vive solo con su madre. Marcus ha padecido desde su nacimiento una grave enfermedad. Este encuentro trastornará el día a día de unos y otros, y cambiará sus vidas.', 'popularity': 4.887, 'poster_path': '/i5brVH61okbGfeQntpvMu3Vgha2.jpg', 'release_date': '2021-05-19', 'title': 'Hazme volar', 'video': False, 'vote_average': 6.741, 'vote_count': 81}, {'adult': False, 'backdrop_path': '/kEQee6JM5EtDGMcofa75enQ2B45.jpg', 'genre_ids': [35, 18], 'id': 349498, 'original_language': 'ja', 'original_title': 'ビリギャル', 'overview': 'Sayaka Kudo es una "gyaru" que viste minifaldas y se tiñe el pelo de rubio. Aunque está en el segundo año del instituto, académicamente no anda muy lejos de la primaria. Frecuentemente cambia de escuela debido a su dificultad para hacer amigos e incluso ha sido sancionada por fumar. Con vistas a prepararla para el examen de acceso a la univerdad, su madre decide enviarla a la Seiho Cram School. Cuando su director tiene conocimiento de sus problemas, se toma como algo personal el ayudarle a conseguir su objetivo de ser admitida en la Universidad de Keio, de gran prestigio y considerada como la más complicada de Japón con vistas a ser aceptar estudiantes.', 'popularity': 14.606, 'poster_path': '/m53V2l1A5imyTvXDlxltc49hZfU.jpg', 'release_date': '2015-05-01', 'title': 'Flying Colors', 'video': False, 'vote_average': 7.362, 'vote_count': 130}, {'adult': False, 'backdrop_path': '/8jIPGhLfDa0ffTjKpDcjMcgDUPu.jpg', 'genre_ids': [35], 'id': 76512, 'original_language': 'en', 'original_title': 'Spanish Fly', 'overview': 'En Menorca, Sir Percy de Courcy, un residente inglés, se encuentra en una precaria situación económica. Para intentar salir de ella, compra una partida de vino que resulta ser de pésima calidad, aunque, cuando es tratado con moscas, el vino dota a quien lo toma de una vitalidad y potencia increíbles. (FILMAFFINITY)', 'popularity': 1.686, 'poster_path': '/5KT3XWDcj4bKnRJ6EnFcNXRNPBd.jpg', 'release_date': '1976-02-01', 'title': 'La mosca hispánica', 'video': False, 'vote_average': 5.313, 'vote_count': 8}, {'adult': False, 'backdrop_path': '/ksHloizfhHW08m7PItn3n11LJJ9.jpg', 'genre_ids': [10749, 18], 'id': 1175932, 'original_language': 'ja', 'original_title': 'ほつれる', 'overview': "Watako has just lost her lover, Kimura, in a traffic accident in Tokyo. She decides to bury the trauma of this tragedy and carries on with her life with her husband. Although she puts on a facade for a while, the loss of Kimura has left deep marks, and she can't escape his memory any longer. She must now confront her grief.", 'popularity': 6.743, 'poster_path': '/A0fyyQSs8W1YwuZcjplHFE8sI5U.jpg', 'release_date': '2023-09-08', 'title': 'Fly On', 'video': False, 'vote_average': 7.0, 'vote_count': 9}, {'adult': False, 'backdrop_path': '/7yTq1lgALffPonYWusueldqTc7F.jpg', 'genre_ids': [16, 878, 27], 'id': 76722, 'original_language': 'ja', 'original_title': '空飛ぶゆうれい船', 'overview': 'La pacífica vida de Hayato con sus padres y su perro, se ve alterada cuando la ciudad es devastada por una nave fantasma, provocando una matanza en la que también pierde la vida sus padres. Antes de morir, este le rebela que él no es realmente su hijo. Hayato está ahora solo, luchando en un mundo nuevo y extraño trás el desatre. Su única meta será descubrir quien está detrás de las fuerzas misteriosas y lograr vencerlas. Lev Atamanov, aclamado animador ruso, se encargó de gran parte de la animación del film.', 'popularity': 3.041, 'poster_path': '/aG75j2rMhqlciuFiG7eCP30ud7T.jpg', 'release_date': '1969-07-20', 'title': 'La nave fantasma', 'video': False, 'vote_average': 6.6, 'vote_count': 23}, {'adult': False, 'backdrop_path': '/sVMnO0iajgth9CSxOQPOBxfQJMO.jpg', 'genre_ids': [14, 28], 'id': 49636, 'original_language': 'zh', 'original_title': '獨臂拳王大破血滴子', 'overview': 'En las montañas un hombre monta en cólera cuando los dos alumnos del Maestro de la Guillotina Voladora mueren a manos del Luchador Manco, ese hombre es el mismísimo Maestro de la Guillotina Voladora, y jura acabar él mismo con el Luchador Manco. Paralelamente a estos hechos, la reconocida escuela del Estilo del Águila del Maestro Wu organiza un torneo de artes marciales al que se invita al Luchador Manco.', 'popularity': 7.748, 'poster_path': '/pOgL1iQs2g2gqzYFEgkSOFctePh.jpg', 'release_date': '1976-04-24', 'title': 'El luchador Manco 2 (El luchador manco contra la guillotina voladora)', 'video': False, 'vote_average': 6.58, 'vote_count': 88}, {'adult': False, 'backdrop_path': '/aUY7X4gyJ3i2mAVywMUmN935JTE.jpg', 'genre_ids': [14, 35], 'id': 40207, 'original_language': 'cn', 'original_title': '神經刀與飛天貓', 'overview': 'The well-known "Flying Dagger" Chung and his nephew Lam lived on rewards from apprehending bandits. Chung refused the love of "Great Coquette" Lady Fung. Therefore, Fung always mess up Chung\'s business for revenge. Flying Fox, the country\'s number one bandit, had stolen the millionaire Tsao\'s evidence of being a traitor. Hence, Tsao employed Chung to catch the bandit. Flying Fox\'s wife, Flying Cat seduced Chung to save her husband, which caused jealousy and a severe fight with Fung. Meanwhile Lam was kidnapped by Tsao. Chung and Fung finally realized that Tsao was the head of East Wing. They united together to beat against Tsao...', 'popularity': 2.315, 'poster_path': '/vXFkDl7znZg3HTIsTvkR4nvtJkU.jpg', 'release_date': '1993-03-27', 'title': 'Flying Dagger', 'video': False, 'vote_average': 4.1, 'vote_count': 9}, {'adult': False, 'backdrop_path': '/nBALneBqcFELBOgkq5w45VSuI6z.jpg', 'genre_ids': [35], 'id': 554814, 'original_language': 'ja', 'original_title': '翔んで埼玉', 'overview': 'People from Saitama Prefecture are persecuted and, because of this, they hide the fact that they are from there. In Tokyo, Momomi Hakuhodo is a male high school student and the son of the Tokyo governor. Physically, Momomi Hakuhodo looks like a girl. One day, he meets mysterious male transfer student Rei Asami. They are attracted to each other, but Rei Asami is from Saitama Prefecture.', 'popularity': 0.715, 'poster_path': '/yLIe5td2VpWHRMez5Wc8fVYJ8wM.jpg', 'release_date': '2019-02-22', 'title': 'Fly me to the Saitama', 'video': False, 'vote_average': 6.675, 'vote_count': 20}, {'adult': False, 'backdrop_path': '/rSigug388cIA2syRjoxZPu59FDK.jpg', 'genre_ids': [18], 'id': 942074, 'original_language': 'zh', 'original_title': '但願人長久', 'overview': "Sisters moving from Hunan to Hong Kong in the 1990s are faced with an identity crisis, poverty, and their father's drug addiction.", 'popularity': 12.177, 'poster_path': '/ow7F9gCFpY97MlvsqIxKkT8bq7h.jpg', 'release_date': '2024-04-11', 'title': 'Fly Me to the Moon', 'video': False, 'vote_average': 7.4, 'vote_count': 5}, {'adult': False, 'backdrop_path': '/uLoFJViMcjcjJcoix6EdmTvzzNJ.jpg', 'genre_ids': [28], 'id': 62071, 'original_language': 'zh', 'original_title': '血滴子', 'overview': 'Chen Kuan-Tai, interpreta al líder de un grupo de asesinos, contratados por el emperador Ching para utilizar un arma mortal que decapitaba a los disidentes. Aunque está basada en una historia real, el arma de la película es totalmente ficticia, ya que nadie sobrevivió para decribir cómo lucía exactamente.', 'popularity': 9.295, 'poster_path': '/MYFhMjC4AdjLrtzlWD1HLgzhPu.jpg', 'release_date': '1975-02-18', 'title': 'La guillotina voladora', 'video': False, 'vote_average': 6.692, 'vote_count': 39}, {'adult': False, 'backdrop_path': '/m7ZoqBprDqhYjxnXlfFEJUW4F42.jpg', 'genre_ids': [16, 18], 'id': 650498, 'original_language': 'ja', 'original_title': '囀る鳥は羽ばたかない The clouds gather', 'overview': 'Yashiro es un jefe yakuza con tendencias sexuales un tanto masoquistas, pero a pesar de todo, no se pone “caliente” fácilmente. Pero el nuevo guardaespaldas contratado, llamado Chikara Doumeki, capta su interés, y decide abandonar su política de “no intervención” con sus subordinados. Cuando todo lo que hace Yashiro para invitar a Chikara falla, el jefe yakuza descubre que su guardaespaldas tiene una razón muy personal para mantenerse a distancia.', 'popularity': 6.043, 'poster_path': '/i7TJAwmb4htDtWPMvIcX0XI0760.jpg', 'release_date': '2020-02-27', 'title': 'Pájaro que trina no vuela : Nubes que se funden', 'video': False, 'vote_average': 6.75, 'vote_count': 28}, {'adult': False, 'backdrop_path': '/uUpeSWlLuDg0PoJBTNrnj8mpAR2.jpg', 'genre_ids': [99], 'id': 1351028, 'original_language': 'hi', 'original_title': 'ए फ्लाई ऑन द वॉल', 'overview': 'Follows the final days of Chika Kapadia, given four months to live, who has chosen to end his life through physician-assisted suicide at Dignitas in Switzerland. The filmmakers, tasked with documenting Kapadia’s countdown to death, capture both his journey and their own emotional response.', 'popularity': 6.81, 'poster_path': '/uF6k5FitJrqHdveYYdCGW185NRx.jpg', 'release_date': '2024-10-04', 'title': 'A Fly on the Wall', 'video': False, 'vote_average': 0.0, 'vote_count': 0}, {'adult': False, 'backdrop_path': '/idX6U7cvgAU2byOSQ9zVwPgHjJz.jpg', 'genre_ids': [35, 14], 'id': 58656, 'original_language': 'it', 'original_title': 'Volere volare', 'overview': 'Maurizio works in a dubbing studio and puts sound effects into cartoons. One day his hands turn into cartoon ones, with a life of their own.', 'popularity': 2.169, 'poster_path': '/qA7Pl8tgxFJEDi2AF0hpCyigZCA.jpg', 'release_date': '1991-03-01', 'title': 'To Want to Fly', 'video': False, 'vote_average': 6.352, 'vote_count': 44}], 'total_pages': 24, 'total_results': 472}
2024-10-08 16:40:52 INFO tmdb.py - {'page': 1, 'results': [{'adult': False, 'backdrop_path': '/9E7RHTs5hyVCwZ8vmw0UtrcwfFD.jpg', 'genre_ids': [35, 10749], 'id': 12177, 'original_language': 'en', 'original_title': 'The Love Guru', 'overview': 'El cómico Mike Myers interpreta a Pitka, un estadounidense que fue educado por gurús fuera de su país y que ahora vuelve con la misión de reunir a un jugador de hockey con su mujer (Meagan Good), que lo ha dejado por un atleta rival, Jacques Grande, a quien interpreta Justin Timberlake.', 'popularity': 26.998, 'poster_path': '/k0DzninBIULWq7z8wPrUvvWUE0e.jpg', 'release_date': '2008-06-20', 'title': 'El gurú del buen rollo', 'video': False, 'vote_average': 4.1, 'vote_count': 697}], 'total_pages': 1, 'total_results': 1}
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Back%20to%20the%20Future%20Part%20II
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=How%20to%20Fall%20in%20Love
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Flying%20By
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=The%20Adventures%20of%20Elmo%20in%20Grouchland
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=The%20Love%20Guru
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=1982
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Little%20Big%20Top
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Alfie
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Garden%20State
2024-10-08 16:40:53 INFO tmdb.py - GET https://api.themoviedb.org/3/search/movie?api_key=1b91b4ea96286f180cac78a0d0b2d40f&include_adult=false&language=es-ES&page=1&query=Should've%20Been%20Romeo
2024-10-08 16:40:53 INFO tmdb.py - {'page': 1, 'results': [{'adult': False, 'backdrop_path': '/veU2KXRIWEXWLifUdbJH77YqTUO.jpg', 'genre_ids': [10751, 12, 35, 14], 'id': 16112, 'original_language': 'en', 'original_title': 'The Adventures of Elmo in Grouchland', 'overview': 'Elmo y su querida manta azul son inseparables. Cuando Oscar la tira a la basura, Elmo se lanza detrás de ella, apareciendo en el país de los Gruñones. Allí, Elmo y todos sus amigos de Barrio Sésamo viven un montón de divertidas aventuras con un objetivo común: ¡rescatar la preciada prenda de Elmo!', 'popularity': 18.497, 'poster_path': '/oMYs3OwjitQDiLjEleoTjdCid0z.jpg', 'release_date': '1999-10-01', 'title': 'Elmo en el país de los Gruñones', 'video': False, 'vote_average': 6.273, 'vote_count': 86}, {'adult': False, 'backdrop_path': '/ucLhngSfG13jN4PEG3S7FC3OjIe.jpg', 'genre_ids': [10751, 10402], 'id': 1206114, 'original_language': 'en', 'original_title': 'The Adventures of Elmo in Grouchland: Sing and Play', 'overview': "Elmo's back in Grouchland to sing some of his favorite songs with his new friend Grizzy. There's just one problem - Grouches aren't supposed to cooperate, so Grizzy won't sing along!", 'popularity': 1.715, 'poster_path': '/5uGpPr0ZR0DxRNa4A60NftHTOoX.jpg', 'release_date': '', 'title': 'The Adventures of Elmo in Grouchland: Sing and Play', 'video': True, 'vote_average': 0.0, 'vote_count': 0}], 'total_pages': 1, 'total_results': 2}
2024-10-08 16:40:53 INFO tmdb.py - {'page': 1, 'results': [{'adult': False, 'backdrop_path': '/skQN2UMQKQnOTmwplcYMx6ZF4jS.jpg', 'genre_ids': [12, 35, 878], 'id': 165, 'original_language': 'en', 'original_title': 'Back to the Future Part II', 'overview': 'Marty y Doc vuelven a hacerlo en esta alocada secuela del éxito de taquilla de 1985, ya que el dúo de viajeros en el tiempo se dirige al 2015 para cortar de raíz algunos problemas de la familia McFly. Pero las cosas salen mal gracias al matón Biff Tannen y un molesto almanaque deportivo. En un último intento por aclarar las cosas, Marty se encuentra con destino a 1955 y cara a cara con sus padres adolescentes, nuevamente.', 'popularity': 36.931, 'poster_path': '/oTiQdzBOP5biNvzvrSPAvPxiSKH.jpg', 'release_date': '1989-11-22', 'title': 'Regreso al futuro: Parte II', 'video': False, 'vote_average': 7.764, 'vote_count': 12624}, {'adult': False, 'backdrop_path': '/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg', 'genre_ids': [12, 35, 878], 'id': 196, 'original_language': 'en', 'original_title': 'Back to the Future Part III', 'overview': 'Atrapado en 1955, Marty McFly se entera de la muerte de Doc Brown en 1885 y debe viajar en el tiempo para salvarlo. Sin combustible para el DeLorean, los dos deben averiguar cómo escapar del viejo Oeste antes de que Emmett sea asesinado.', 'popularity': 93.145, 'poster_path': '/c7vYpsBMKZ3AwhBlc7wwGGMPlRA.jpg', 'release_date': '1990-05-25', 'title': 'Regreso al futuro: Parte III', 'video': False, 'vote_average': 7.478, 'vote_count': 10377}, {'adult': False, 'backdrop_path': '/c7oTRDF9X16pCdHYgZzjPVmYU6u.jpg', 'genre_ids': [10770, 99], 'id': 48499, 'original_language': 'en', 'original_title': 'Back to the Future (Part II): Behind-the-Scenes Special Presentation', 'overview': '', 'popularity': 2.603, 'poster_path': '/eA7oa7uBUpksFkWCXCTPS6un5bm.jpg', 'release_date': '1989-11-17', 'title': 'Back to the Future (Part II): Behind-the-Scenes Special Presentation', 'video': True, 'vote_average': 7.5, 'vote_count': 15}], 'total_pages': 1, 'total_results': 3}
